 codigo_orgao_superior;                       nome_orgao_superior                       ; codigo_orgao_solicitante;                                            nome_orgao_solicitante                                             ; numero_pcdp  ; localizador; data_emissao; data_embarque; valor_tarifa_comercial; percentual_desconto_aplicado; valor_tarifa_governo; valor_tarifa_embarque; valor_bilhete;        companhia_aerea         ; classe_tarifaria;                                       regra_tarifaria                                       ; emissao; no_show; remarcado; cancelado; valor_multas; valor_reembolso; diferenca_tarifa; situacao_bilhete
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017458/24    ; HIRZ6J      ; 13/06/2024   ; 08/07/2024    ;                 391.41;                         3.00;               379.67;                 54.20;        433.87; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017461/24    ; KHICYC      ; 13/06/2024   ; 08/07/2024    ;                 391.41;                       -11.01;               434.51;                 54.20;        488.71; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017461/24    ; WHSEKC      ; 13/06/2024   ; 11/07/2024    ;                 352.71;                         3.00;               342.13;                 29.51;        371.64; AZUL LINHAS AÉREAS BRASILEIRA  ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017662/24    ; DTBVQM      ; 14/06/2024   ; 18/06/2024    ;                1307.90;                         3.00;              1268.66;                 49.32;       1317.98; LATAM AIRLINES BRASIL          ; V                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017662/24    ; OCVVLT      ; 14/06/2024   ; 20/06/2024    ;                1730.90;                         3.00;              1678.97;                 29.51;       1708.48; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017664/24    ; LIAAIC      ; 14/06/2024   ; 25/06/2024    ;                 546.90;                         3.00;               530.49;                 50.93;        581.42; LATAM AIRLINES BRASIL          ; Q,Q              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017664/24    ; OVTTBK      ; 14/06/2024   ; 28/06/2024    ;                 973.90;                        15.00;               827.81;                 31.69;        859.50; GOL Linhas Aéreas Inteligentes; A,A              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017666/24    ; OACKTU      ; 14/06/2024   ; 20/06/2024    ;                1898.90;                        15.00;              1614.06;                 44.99;       1659.05; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017667/24    ; OZZOLJ      ; 14/06/2024   ; 21/06/2024    ;                1257.90;                        15.00;              1069.21;                 29.51;       1098.72; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017667/24    ; WWNM5X      ; 14/06/2024   ; 19/06/2024    ;                1354.90;                         5.50;              1280.38;                 54.20;       1334.58; AZUL LINHAS AÉREAS BRASILEIRA  ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017669/24    ; IJUCUZ      ; 17/06/2024   ; 11/07/2024    ;                 789.90;                        15.00;               671.41;                 29.51;        700.92; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017669/24    ; SFYZPQ      ; 17/06/2024   ; 08/07/2024    ;                 789.90;                        15.00;               671.41;                 44.27;        715.68; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017670/24    ; IKMKGD      ; 17/06/2024   ; 11/07/2024    ;                 946.90;                         3.00;               918.49;                 29.51;        948.00; LATAM AIRLINES BRASIL          ; S                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017670/24    ; WUAMUF      ; 17/06/2024   ; 08/07/2024    ;                 706.90;                         3.00;               685.69;                 31.69;        717.38; LATAM AIRLINES BRASIL          ; N                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017900/24    ; FCBDGW      ; 19/06/2024   ; 08/07/2024    ;                1241.90;                        15.00;              1055.61;                 44.27;       1099.88; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017900/24    ; SSNNNR      ; 19/06/2024   ; 12/07/2024    ;                 965.90;                        15.00;               821.01;                 29.51;        850.52; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017902/24    ; FHH82M      ; 17/06/2024   ; 08/07/2024    ;                 871.90;                         3.00;               845.74;                 28.85;        874.59; AZUL LINHAS AÉREAS BRASILEIRA  ; P                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 017902/24    ; PEUUKY      ; 17/06/2024   ; 11/07/2024    ;                1040.90;                         3.00;              1009.67;                 29.51;       1039.18; AZUL LINHAS AÉREAS BRASILEIRA  ; O                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018172/24    ; FBCRKU      ; 19/06/2024   ; 11/07/2024    ;                 851.90;                         3.00;               826.34;                 29.51;        855.85; LATAM AIRLINES BRASIL          ; S                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018172/24    ; SVMTOQ      ; 19/06/2024   ; 08/07/2024    ;                 851.90;                        15.00;               724.11;                 31.69;        755.80; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018399/24    ; WIHABN      ; 20/06/2024   ; 15/07/2024    ;                1498.90;                         3.00;              1453.93;                 48.40;       1502.33; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018399/24    ; WKJOTJ      ; 20/06/2024   ; 18/07/2024    ;                 748.00;                         3.00;               725.56;                 29.51;        755.07; LATAM AIRLINES BRASIL          ; N,N              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018400/24    ; IKFZYW      ; 20/06/2024   ; 15/07/2024    ;                1221.56;                         3.00;              1184.91;                 28.85;       1213.76; AZUL LINHAS AÉREAS BRASILEIRA  ; L                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018400/24    ; VM7C6Q      ; 20/06/2024   ; 18/07/2024    ;                 318.17;                         3.00;               308.62;                 29.51;        338.13; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018401/24    ; JHPPWP      ; 20/06/2024   ; 15/07/2024    ;                1221.56;                         3.00;              1184.91;                 28.85;       1213.76; AZUL LINHAS AÉREAS BRASILEIRA  ; L                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018401/24    ; UGTVMF      ; 20/06/2024   ; 18/07/2024    ;                 318.17;                         3.00;               308.62;                 29.51;        338.13; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018403/24    ; SVSXIX      ; 20/06/2024   ; 15/07/2024    ;                 907.90;                        15.00;               771.71;                 50.93;        822.64; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018403/24    ; WLCZVH      ; 20/06/2024   ; 19/07/2024    ;                 907.90;                         3.00;               880.66;                 29.51;        910.17; LATAM AIRLINES BRASIL          ; N                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018405/24    ; LPJMMJ      ; 20/06/2024   ; 15/07/2024    ;                1529.90;                        15.00;              1300.41;                 44.27;       1344.68; GOL Linhas Aéreas Inteligentes; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018405/24    ; SXFFEQ      ; 20/06/2024   ; 18/07/2024    ;                1171.11;                         3.00;              1135.97;                 29.51;       1165.48; LATAM AIRLINES BRASIL          ; X                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018406/24    ; DRIURY      ; 20/06/2024   ; 15/07/2024    ;                 841.90;                         3.00;               816.64;                 44.82;        861.46; LATAM AIRLINES BRASIL          ; X                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018406/24    ; FJFWAA      ; 20/06/2024   ; 19/07/2024    ;                 716.90;                        15.00;               609.36;                 29.51;        638.87; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018407/24    ; QGW9PF      ; 20/06/2024   ; 15/07/2024    ;                 925.90;                         3.00;               898.12;                 28.85;        926.97; AZUL LINHAS AÉREAS BRASILEIRA  ; O                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018407/24    ; VP9UHX      ; 20/06/2024   ; 18/07/2024    ;                 318.17;                         3.00;               308.62;                 29.51;        338.13; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018408/24    ; DTTKME      ; 20/06/2024   ; 15/07/2024    ;                 540.90;                        15.00;               459.76;                 33.11;        492.87; GOL Linhas Aéreas Inteligentes; U,U              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018408/24    ; UCIDHR      ; 20/06/2024   ; 19/07/2024    ;                1525.90;                         3.00;              1480.12;                 29.51;       1509.63; AZUL LINHAS AÉREAS BRASILEIRA  ; Q,Q              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018409/24    ; CJWKVR      ; 20/06/2024   ; 18/07/2024    ;                 679.90;                         3.00;               659.50;                 29.51;        689.01; LATAM AIRLINES BRASIL          ; O                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018409/24    ; LPQWOM      ; 20/06/2024   ; 15/07/2024    ;                 679.90;                         3.00;               659.50;                 49.32;        708.82; LATAM AIRLINES BRASIL          ; O                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018411/24    ; LQZDJY      ; 20/06/2024   ; 15/07/2024    ;                 907.90;                        15.00;               771.71;                 50.93;        822.64; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018411/24    ; WHTGWL      ; 20/06/2024   ; 18/07/2024    ;                1023.90;                        15.00;               870.31;                 29.51;        899.82; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018412/24    ; CJTKAT      ; 20/06/2024   ; 18/07/2024    ;                1146.90;                        15.00;               974.86;                 29.51;       1004.37; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018412/24    ; CMULIA      ; 20/06/2024   ; 15/07/2024    ;                1146.90;                        15.00;               974.86;                 44.27;       1019.13; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018413/24    ; CMJIXK      ; 20/06/2024   ; 15/07/2024    ;                1102.90;                         3.00;              1069.81;                 48.40;       1118.21; LATAM AIRLINES BRASIL          ; X                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018413/24    ; REQWWL      ; 20/06/2024   ; 18/07/2024    ;                 836.90;                         3.00;               811.79;                 29.51;        841.30; AZUL LINHAS AÉREAS BRASILEIRA  ; T,T              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018414/24    ; DDSTVD      ; 20/06/2024   ; 18/07/2024    ;                1146.90;                        15.00;               974.86;                 29.51;       1004.37; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018414/24    ; WIPHTN      ; 20/06/2024   ; 15/07/2024    ;                1146.90;                        15.00;               974.86;                 44.27;       1019.13; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018498/24    ; ACKDQH      ; 21/06/2024   ; 08/07/2024    ;                1241.90;                        15.00;              1055.61;                 44.27;       1099.88; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018498/24    ; IOGMFB      ; 21/06/2024   ; 11/07/2024    ;                1241.90;                        15.00;              1055.61;                 29.51;       1085.12; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018500/24    ; ADFUQK      ; 21/06/2024   ; 15/07/2024    ;                 594.90;                         3.00;               577.05;                 54.20;        631.25; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018500/24    ; XIMBNP      ; 21/06/2024   ; 18/07/2024    ;                 379.71;                         3.00;               368.32;                 29.51;        397.83; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018501/24    ; DP93XH      ; 21/06/2024   ; 08/07/2024    ;                 662.31;                         5.50;               625.88;                 54.20;        680.08; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018501/24    ; FEP88V      ; 21/06/2024   ; 11/07/2024    ;                 662.31;                         5.50;               625.88;                 29.51;        655.39; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018503/24    ; ACPCFL      ; 21/06/2024   ; 08/07/2024    ;                 697.90;                        15.00;               593.21;                 46.91;        640.12; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018503/24    ; DKTAUI      ; 21/06/2024   ; 11/07/2024    ;                2893.85;                         3.00;              2807.03;                 29.51;       2836.54; LATAM AIRLINES BRASIL          ; Y                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018505/24    ; DJTXII      ; 21/06/2024   ; 11/07/2024    ;                1013.00;                         3.00;               982.61;                 29.51;       1012.12; LATAM AIRLINES BRASIL          ; S,S              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018505/24    ; FZOLWZ      ; 21/06/2024   ; 08/07/2024    ;                1957.90;                         3.00;              1899.16;                 48.40;       1947.56; LATAM AIRLINES BRASIL          ; M                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018506/24    ; DJOQDH      ; 21/06/2024   ; 08/07/2024    ;                1751.39;                         3.00;              1698.85;                 44.99;       1743.84; LATAM AIRLINES BRASIL          ; V                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018506/24    ; IQPMMY      ; 21/06/2024   ; 11/07/2024    ;                1141.90;                         3.00;              1107.64;                 29.51;       1137.15; LATAM AIRLINES BRASIL          ; S                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018528/24    ; HKU9YG      ; 21/06/2024   ; 08/07/2024    ;                 662.31;                         5.50;               625.88;                 54.20;        680.08; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018528/24    ; YKGTYZ      ; 21/06/2024   ; 11/07/2024    ;                 662.31;                         5.50;               625.88;                 29.51;        655.39; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018529/24    ; ACAJSH      ; 21/06/2024   ; 15/07/2024    ;                1164.90;                         3.00;              1129.95;                 32.10;       1162.05; LATAM AIRLINES BRASIL          ; S                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018529/24    ; KVBGCL      ; 21/06/2024   ; 18/07/2024    ;                 721.90;                         3.00;               700.24;                 29.51;        729.75; LATAM AIRLINES BRASIL          ; Q                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018530/24    ; BE8P4V      ; 21/06/2024   ; 15/07/2024    ;                1494.90;                         3.00;              1450.05;                 28.85;       1478.90; AZUL LINHAS AÉREAS BRASILEIRA  ; M                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018530/24    ; SW1NSN      ; 21/06/2024   ; 19/07/2024    ;                 230.90;                         3.00;               223.97;                 29.51;        253.48; AZUL LINHAS AÉREAS BRASILEIRA  ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018533/24    ; FWKCGI      ; 21/06/2024   ; 11/07/2024    ;                2315.00;                        15.00;              1967.75;                 29.51;       1997.26; GOL Linhas Aéreas Inteligentes; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308800; Ministério da Fazenda                                           ;101068; Conselho Administrativo de Recursos Fiscais                                                                   ; 018533/24    ; FYIYAD      ; 21/06/2024   ; 08/07/2024    ;                1043.90;                         3.00;              1012.58;                 50.93;       1063.51; LATAM AIRLINES BRASIL          ; X                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
